item_id,name,class,subclass
52687,Encantar guantes: maestría,Mejora de objetos,Manos
24055,Ojo de noche cambiante,Gema,Varias estadísticas
13851,Costillas de lobo picantes,Consumible,Comida y bebida
18223,Pétalo dentado,Miscelánea,Chatarra
38898,Encantar brazales: estadísticas,Mejora de objetos,Muñecas
53050,Venda de seda de ascuas gruesa,Consumible,Vendas
163154,Oscuridad profunda,Consumible,Comida y bebida
3402,Parche de pelaje suave,Miscelánea,Chatarra
37098,Pergamino de versatilidad VIII,Consumible,Otros
62514,Pinza rajada,Miscelánea,Chatarra
160710,Frutos silvestres,Habilidad comercial,Cocina
68786,Encantar brazales: intelecto poderoso,Mejora de objetos,Muñecas
191522,Aumento de poción agitadora,Habilidad comercial,Componentes de finalización
76534,Ópalo tigre diestro,Gema,Varias estadísticas
162574,Mojo'ito,Consumible,Comida y bebida
110626,Encantar collar: aliento de maestría,Mejora de objetos,Cuello
22826,Poción de Escabullida,Consumible,Pociones
62786,Pepitas de cacao,Habilidad comercial,Otros
4594,Bacalao piedrescama,Consumible,Comida y bebida
32598,Frasco inestable de la bestia,Consumible,Frascos y ampollas
192674,Mecanismo titánico desconocido,Miscelánea,Chatarra
4542,Pan de maíz húmedo,Consumible,Comida y bebida
38778,Encantar brazales: fuerza menor,Mejora de objetos,Muñecas
210842,Higo fresco,Consumible,Comida y bebida
153566,"Roca ""brillante""",Miscelánea,Chatarra
54442,Red de seda de ascuas,Consumible,Otros
20678,Texto descifrado Crepuscular,Misión,Misión
162674,Casco rajado,Miscelánea,Chatarra
111446,Sopa de vagador,Consumible,Comida y bebida
128994,Runa vantus: Skorpyron,Consumible,Runas vantus
188794,Luz capturada,Miscelánea,Chatarra
45198,Algas,Miscelánea,Chatarra
225430,Las verdes colinas de Tuercespina: Página 14,Misión,Misión
4422,Pergamino de aguante III,Consumible,Otros
234722,Fragmento de piedra tallado,Miscelánea,Chatarra
61982,Vino afrutado con burbujas,Consumible,Comida y bebida
52102,Piedra nocturna destellante,Gema,Varias estadísticas
23094,Granate de sangre luminoso,Gema,Intelecto
90046,Hebilla de acero vivo,Mejora de objetos,Cintura
39342,Pigmento abisal,Habilidad comercial,Inscripción
221910,Modificación: inyector de salud buscacorazones,Gema,Otros
194574,Misiva dracónica de la navaja,Habilidad comercial,Componentes opcionales
2894,Malta rapsódica,Consumible,Comida y bebida
38894,Encantar capa: sutileza,Mejora de objetos,Capa
53066,Pezfango panzanegra,Habilidad comercial,Cocina
192934,Malygita energizada,Gema,Otros
199998,Encantar anillo: devoción de versatilidad,Mejora de objetos,Dedo
172370,Encantar arma: Fuerza lóbrega,Mejora de objetos,Arma
52170,Cefirita chispeante perfecta,Gema,Versatilidad
178546,Producto cárnico dudoso,Consumible,Comida y bebida
161126,Pedazo de queso cremoso,Consumible,Comida y bebida
79314,Ocho de Dragones,Habilidad comercial,Inscripción
194122,Manzana ácida,Miscelánea,Otros
52118,Grosularia cortante,Gema,Varias estadísticas
2070,Queso azul de Darnassus,Consumible,Comida y bebida
12218,Tortilla gigante,Consumible,Comida y bebida
13930,Filete de branquirrojo,Consumible,Comida y bebida
158830,Piedra de sigilo de jade,Miscelánea,Chatarra
38902,Encantar brazales: entereza,Mejora de objetos,Muñecas
5342,Ponche de raptor,Consumible,Comida y bebida
176854,Mandíbula irrompible,Miscelánea,Chatarra
33234,Granizado de frutos del bosque,Consumible,Otros
818,Ojo de tigre,Habilidad comercial,Joyería
67438,Frasco de agua corriente,Consumible,Frascos y ampollas
62014,Tres de Olas,Habilidad comercial,Inscripción
56234,Escala lisa,Miscelánea,Chatarra
39918,Cristal de sol rápido,Gema,Celeridad
5526,Sopa de almejas,Consumible,Comida y bebida
30610,Carne de oso negro ahumada,Consumible,Comida y bebida
71826,Peridoto élfico imbuido,Gema,Varias estadísticas
153606,As de Bloqueos,Habilidad comercial,Inscripción
62674,Licor de las Tierras Altas,Consumible,Comida y bebida
199646,Vendas de los colmillarr de Imbu,Miscelánea,Otros
35314,Hierbajos semidigeridos,Miscelánea,Chatarra
108294,Pepita de mena de plata,Habilidad comercial,Metal y piedra
71838,Peridoto élfico enjundioso,Gema,Varias estadísticas
225818,Incienso corrupto,Miscelánea,Chatarra
62518,Fragmento de piedra rajada,Miscelánea,Chatarra
79306,Ocho de Grullas,Habilidad comercial,Inscripción
192554,Misiva dracónica del fuegolátigo,Habilidad comercial,Componentes opcionales
128538,Encantar anillo: palabra de celeridad,Mejora de objetos,Dedo
163158,Tortoliano blanco,Consumible,Comida y bebida
117470,Barra de trece cereales,Consumible,Comida y bebida
179370,Sigilo de pasaje inerte,Miscelánea,Chatarra
213482,Esmeralda magistral,Gema,Varias estadísticas
23786,Batería de korio,Habilidad comercial,Piezas
151718,Argulita,Habilidad comercial,Joyería
198282,Granada de distorsión pegajosa,Consumible,Explosivos y dispositivos
61986,Ron de coco de Tol Barad,Consumible,Comida y bebida
222590,Misiva algariana del armonioso,Habilidad comercial,Componentes opcionales
223979,Anélido susurrante,Consumible,Otros
58091,Poción volcánica,Consumible,Pociones
198315,Engranaje de proyectil de propulsión,Mejora de objetos,Arma de dos manos
193963,Hilo de bordado fulgurante,Habilidad comercial,Componentes de finalización
213039,Cuchara de dracónido fina,Miscelánea,Chatarra
38775,Encantar capa: protección menor,Mejora de objetos,Capa
42431,Bizcocho de chocolate de Dalaran,Consumible,Comida y bebida
108363,Pétalo de flor de corazón,Habilidad comercial,Hierbas
60379,Pastel de barro,Consumible,Comida y bebida
232375,Pan lunar,Consumible,Comida y bebida
200567,Misiva dracónica de ingenio,Habilidad comercial,Componentes opcionales
183951,Fragmento inmortal,Habilidad comercial,Otros
39683,Tubo de acero gélido reforzado,Habilidad comercial,Piezas
19975,Fangoapestoso Zulian,Misión,Misión
192671,Flor sublime,Miscelánea,Chatarra
13459,Poción de Protección contra las Sombras superior,Consumible,Pociones
24067,Talasita dentada,Gema,Varias estadísticas
136563,Licor de leche a temperatura de bolsillo,Consumible,Comida y bebida
213775,Luz estelar capturada,Habilidad comercial,Componentes opcionales
200031,Encantar capa: evasión grácil,Mejora de objetos,Capa
191375,Suspensión delicada de esporas,Consumible,Pociones
201047,Provisiones Arcanoestabilizadas,Consumible,Comida y bebida
163395,Pilón hundido,Consumible,Comida y bebida
176867,Grillete fracturado,Miscelánea,Chatarra
198239,Bote de combustión de criaturas,Consumible,Explosivos y dispositivos
163135,Seta de Tumbasetas,Consumible,Comida y bebida
41803,Mero aletarroca,Habilidad comercial,Cocina
225875,Blindaje de armadura agujereada,Miscelánea,Chatarra
151431,Botella casi vacía,Consumible,Comida y bebida
115355,Filete de uñagrieta veteado,Consumible,Comida y bebida
200107,Anillo de compromiso deslustrado,Miscelánea,Chatarra
124115,Escama tormentosa,Habilidad comercial,Cuero
6947,Vial de veneno vacío,Consumible,Otros
52103,Piedra nocturna reprensiva,Gema,Varias estadísticas
38955,Encantar pechera: salud poderosa,Mejora de objetos,Torso
38771,Encantar brazales: aguante menor,Mejora de objetos,Muñecas
61995,Ocho de Ascuas,Habilidad comercial,Inscripción
52219,Ambarina fracturada,Gema,Maestría
12223,Ala de murciélago carnosa,Habilidad comercial,Cocina
90659,Té de jazmín,Consumible,Comida y bebida
116923,Glóbulos pringosos,Miscelánea,Chatarra
198187,Muelle de presión cargado,Habilidad comercial,Piezas
5479,Cola de lagarto crujiente,Consumible,Comida y bebida
222747,Batido de avalancha,Consumible,Comida y bebida
224175,Concentrado de concentración,Habilidad comercial,Componentes de finalización
38823,Encantar guantes: desuello,Mejora de objetos,Manos
205115,Estatuilla de poder presagiado,Habilidad comercial,Componentes opcionales
182119,Marileth sangriento,Consumible,Comida y bebida
163051,Galleta de navegante,Consumible,Comida y bebida
199999,Encantar anillo: pliego de golpe crítico,Mejora de objetos,Dedo
11419,Huevo sin abrir misterioso,Miscelánea,Chatarra
102351,Tambores de ira,Consumible,Otros
25651,Refuerzo para armadura de vindicador,Mejora de objetos,Miscelánea
35503,Diamante de fuego celeste de ascuas,Gema,Otros
31867,Ojo de noche velado,Gema,Varias estadísticas
44759,Colmillos empapados en ácido,Miscelánea,Chatarra
52083,Cornalina ostentosa,Gema,Otros
213751,Tallador de gemas grabado,Habilidad comercial,Joyería
158863,Exoesqueleto quitinoso,Miscelánea,Chatarra
136559,Galleta con pepitas de diablillo,Consumible,Comida y bebida
23559,Runa de amparo inferior,Consumible,Otros
112295,Ocho de Lunas,Habilidad comercial,Inscripción
140567,Songs of the Horde,Consumible,Otros
52175,Cornalina delicada perfecta,Gema,Agilidad
213767,Cristal de energía ominoso,Habilidad comercial,Componentes de finalización
6807,Estofado de anca de rana,Consumible,Comida y bebida
61991,Cuatro de Ascuas,Habilidad comercial,Inscripción
47831,Colgante de cristal destrozado,Miscelánea,Chatarra
205015,Modificación: cohetes de Pirosombra,Gema,Otros
30475,Espina de cuchilla,Miscelánea,Chatarra
71827,Peridoto élfico zen,Gema,Varias estadísticas
160611,Beicon tejido,Consumible,Comida y bebida
201327,Té onírico esmeralda,Consumible,Comida y bebida
59227,Galleta dura como una piedra,Consumible,Comida y bebida
176886,Fémur aumentado,Miscelánea,Chatarra
40078,Elixir de entereza poderosa,Consumible,Elixires
76078,Elixir de los rápidos,Consumible,Elixires
22850,Superpoción de rejuvenecimiento,Consumible,Pociones
43574,Esencia de alma disuelta,Miscelánea,Chatarra
200050,Encantar arma: devoción ardiente,Mejora de objetos,Arma
21718,Traca de cohetes rojos grandes,Miscelánea,Vacaciones
158790,Ceniza de osario,Miscelánea,Chatarra
112302,As de Lunas,Habilidad comercial,Inscripción
40122,Circón majestuoso tormentoso,Gema,Otros
108298,Pepita de mena de torio,Habilidad comercial,Metal y piedra
41470,Jade oscuro brumoso perfecto,Gema,Varias estadísticas
11754,Diamante negro,Misión,Misión
168506,Poción de resolución enfocada,Consumible,Pociones
200010,Encantar arma: devoción terránea,Mejora de objetos,Arma
225846,Matriz de mando fracturada,Miscelánea,Chatarra
7082,Esencia de aire,Habilidad comercial,Elemental
12214,Estofado misterioso,Consumible,Comida y bebida
236650,Anuladolor,Consumible,Comida y bebida
18594,Carga de seforio potente,Consumible,Explosivos y dispositivos
61978,Tinta Fangonegro,Habilidad comercial,Inscripción
2458,Elixir de entereza menor,Consumible,Elixires
220242,Cuchilla de cola afilada,Miscelánea,Chatarra
51950,Barra de pirium,Habilidad comercial,Metal y piedra
20418,Blasón de señalización: trueno,Misión,Misión
166270,Poción del ojo revelador,Consumible,Otros
237330,Hamburguesa desechable,Consumible,Otros
109122,Filamento megavatio,Consumible,Explosivos y dispositivos
58258,Queso de cuerda ahumado,Consumible,Comida y bebida
186982,Estatua de piedra ensombrecida,Consumible,Otros
40182,Ojo de Zul destrozado,Gema,Varias estadísticas
169146,Propulsor de empuje frágil,Miscelánea,Chatarra
52302,Diamante de espíritu de las Sombras de desamparo,Gema,Otros
223650,Encantar botas: Marcha de la caballería,Mejora de objetos,Pies
20526,Pergamino: crear blasón de señalización,Misión,Misión
158378,Satén de mar profundo bordado,Habilidad comercial,Tela
177062,Hilo de lobreguez,Habilidad comercial,Otros
184682,Filete con hierbas y limón extra,Consumible,Comida y bebida
134054,Mano sin identificar,Miscelánea,Chatarra
38874,Encantar arma de 2M: versatilidad sublime,Mejora de objetos,Arma de dos manos
213246,,,
16170,Mandú al vapor,Consumible,Comida y bebida
19702,Moneda Vilrama,Misión,Misión
76514,Alejandrita intensa,Gema,Varias estadísticas
207054,Té de flor de paz durmiente,Consumible,Comida y bebida
32206,Zafiro empíreo rígido,Gema,Golpe crítico
198294,Granada de grasa,Consumible,Explosivos y dispositivos
200582,Misiva dracónica de destreza,Habilidad comercial,Componentes opcionales
198254,Interruptor de seguridad calibrado,Habilidad comercial,Componentes opcionales
168794,Folleto de la Fiesta de la Cerveza del año pasado,Miscelánea,Chatarra
52090,Alicita sutil,Gema,Otros
116170,Kit de reforma de cuero,Habilidad comercial,Otros
87238,Festín al vapor,Consumible,Comida y bebida
52138,Jaspe regio perfecto,Gema,Varias estadísticas
201162,Chatarra brillante,Miscelánea,Chatarra
44466,Encantar arma: potencia excelente,Mejora de objetos,Arma
193894,Cebo de piraña milmordiscos,Consumible,Otros
128498,Huevos viles con jamón,Consumible,Comida y bebida
41434,Sangrita delicada perfecta,Gema,Agilidad
205690,Trueque a la parrilla,Consumible,Comida y bebida
222630,Misiva algariana de ingenio,Habilidad comercial,Componentes opcionales
192666,Raíces cortadas,Miscelánea,Chatarra
38986,Encantar botas: caminante del hielo,Mejora de objetos,Pies
213774,Luz estelar capturada,Habilidad comercial,Componentes opcionales
200038,Encantar anillo: devoción de celeridad,Mejora de objetos,Dedo
39906,Sangrita delicada,Gema,Agilidad
191250,Pinchos de armadura,Habilidad comercial,Componentes opcionales
110646,Encantar collar: ofrenda de celeridad,Mejora de objetos,Cuello
179014,Filete de engullidor veteado,Consumible,Comida y bebida
152510,Alga de ancla,Habilidad comercial,Hierbas
192958,Neltharita de sensei,Gema,Otros
2946,Daga arrojadiza equilibrada rota,Miscelánea,Chatarra
45862,Joya de tormenta llamativa,Gema,Fuerza
200822,Tarro de cenizas,Consumible,Explosivos y dispositivos
204310,Hilos miceliales,Miscelánea,Chatarra
173878,Cuerno empíreo,Miscelánea,Chatarra
200022,Encantar brazal: devoción de parasitar,Mejora de objetos,Muñecas
40146,Ametrino fiero,Gema,Varias estadísticas
128726,Tres de Promesas,Habilidad comercial,Inscripción
223786,Encantar anillo: Golpe crítico maldito,Mejora de objetos,Dedo
226234,Las verdes colinas de Tuercespina: Página 16,Misión,Misión
192634,Chatarra machacada,Miscelánea,Chatarra
225418,Las verdes colinas de Tuercespina: Página 8,Misión,Misión
163786,Aguapesar filtrada,Consumible,Comida y bebida
194570,Misiva dracónica de la aurora,Habilidad comercial,Componentes opcionales
178126,Empuñadura envuelta en tendones,Miscelánea,Chatarra
6890,Carne de oso ahumada,Consumible,Comida y bebida
234734,Cuerno de beber con inscripciones,Miscelánea,Chatarra
225850,Raciones mohosas,Miscelánea,Chatarra
44078,Diamante de llama estelar incansable,Gema,Otros
88490,Cerveza fermentada tres veces,Consumible,Comida y bebida
204994,Aleación ensombrecida,Habilidad comercial,Metal y piedra
76687,Amatista imperial cambiante,Gema,Varias estadísticas
195543,Bebida de mareaviva,Consumible,Otros
228399,Roca triste,Miscelánea,Otros
128851,Zanahorias Jugoasaz asadas,Consumible,Comida y bebida
39951,Citrino enorme fiero,Gema,Varias estadísticas
59479,Engranaje rápido,Gema,Celeridad
5471,Carne de venado,Habilidad comercial,Cocina
2595,Jarra de bourbon de las Tierras Inhóspitas,Consumible,Comida y bebida
153251,Carne de talbuk fresca,Consumible,Otros
119099,Recibo parcial: calcetines de malla de anillas,Miscelánea,Otros
136547,Pasteles de pez reina de las profundidades,Consumible,Comida y bebida
172043,Festín de hedonismo glotón,Consumible,Comida y bebida
92443,Estandarte de la Alianza,Consumible,Otros
2871,Piedra de afilar pesada,Consumible,Otros
22575,Mota de vida,Habilidad comercial,Elemental
76619,Pistacita misteriosa perfecta,Gema,Varias estadísticas
60579,Flor putrefacta,Miscelánea,Chatarra
52127,Jaspe zen,Gema,Varias estadísticas
38947,Encantar arma: agilidad superior,Mejora de objetos,Arma
43647,Pezqueñín fulgurante,Habilidad comercial,Cocina
40083,Mezcla de sangrepiedra,Consumible,Frascos y ampollas
36811,Piñón desmontado,Miscelánea,Chatarra
44263,Cuatro de Prismas,Habilidad comercial,Inscripción
40087,Poción de rejuvenecimiento potente,Consumible,Pociones
44755,Hocico lleno de sangre,Miscelánea,Chatarra
36823,Plumaje sedoso,Miscelánea,Chatarra
92427,Contrato de guardia: Torre,Consumible,Otros
44467,Encantar arma: poder con hechizos poderoso,Mejora de objetos,Arma
8951,Elixir de defensa superior,Consumible,Elixires
162547,Agua mineral Nazmani cruda,Consumible,Comida y bebida
30355,Tubérculo de Sombraluna a la brasa,Consumible,Comida y bebida
